Date and time;Jeníšov.Retail.RP1/UR371.Měření UR371.Činný výkon celkový [ kW];Jeníšov.Retail.RP1/UR371.Měření UR371.Jalový výkon celkový [ kVAr];Jeníšov.Retail.RP1/UR372.Měření UR372.Činný výkon celkový [ kW];Jeníšov.Retail.RP1/UR372.Měření UR372.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.AXY1.Elektroměr LDS.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.AXY1.Elektroměr LDS.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření KFC.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření KFC.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR367.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR367.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR368 master.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR368 master.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR368 slave.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR368 slave.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR369.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR369.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR370.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR370.Jalový výkon celkový [ kVAr];Jeníšov.TS KV_1437.RH1.Měření UR388 master.Činný výkon celkový [ kW];Jeníšov.TS KV_1437.RH1.Měření UR388 master.Jalový výkon celkový [ kVAr]
30.08.2025 7:00:00;0,000;-5,700;0,120;-5,700;25,399;-63,370;19,251;-0,032;0,060;-8,940;0,060;-8,940;0,000;-8,940;0,060;-8,820;0,060;-8,760;0,060;-8,760
30.08.2025 7:15:00;0,000;-5,700;0,120;-5,700;224,558;-61,531;38,461;0,526;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,760;177,060;-10,380
30.08.2025 7:30:00;0,000;-5,700;0,120;-5,700;132,845;-60,408;27,098;3,790;0,120;-8,940;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,060;-8,760;98,100;-11,160
30.08.2025 7:45:00;0,000;-5,700;0,120;-5,700;25,692;-59,484;18,751;4,199;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,060;-8,820;0,120;-8,700
30.08.2025 8:00:00;0,000;-5,640;0,120;-5,640;33,747;-60,024;38,667;2,826;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
30.08.2025 8:15:00;0,000;-5,640;0,120;-5,640;75,287;-58,236;61,995;4,868;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,640
30.08.2025 8:30:00;0,000;-5,640;0,120;-5,640;52,426;-58,390;42,547;9,430;0,060;-8,880;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
30.08.2025 8:45:00;0,000;-5,640;0,120;-5,640;24,941;-61,267;20,127;0,902;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,640
30.08.2025 9:00:00;0,000;-5,640;0,120;-5,640;141,448;-61,568;33,403;2,589;120,240;-10,320;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
30.08.2025 9:15:00;0,000;-5,640;0,120;-5,640;158,509;-62,461;42,646;2,204;0,120;-8,820;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,700;106,200;-11,520
30.08.2025 9:30:00;0,000;-5,580;0,120;-5,640;105,223;-62,185;34,932;1,563;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;60,960;-11,040
30.08.2025 9:45:00;0,000;-5,580;0,120;-5,640;29,719;-57,854;22,889;5,271;0,180;-8,700;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,120;-8,520
30.08.2025 10:00:00;0,000;-5,580;0,120;-5,580;28,617;-58,447;22,904;4,904;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
30.08.2025 10:15:00;0,000;-5,580;0,120;-5,580;46,048;-61,091;53,338;1,571;0,120;-8,760;0,120;-8,760;0,000;-8,760;0,060;-8,640;0,060;-8,640;0,060;-8,580
30.08.2025 10:30:00;0,000;-5,580;0,120;-5,640;27,813;-60,822;21,574;2,572;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
30.08.2025 10:45:00;0,000;-5,580;0,120;-5,580;25,583;-60,162;20,013;2,379;0,120;-8,760;0,120;-8,760;0,000;-8,700;0,060;-8,640;0,060;-8,580;0,060;-8,580
30.08.2025 11:00:00;0,000;-5,580;0,120;-5,580;30,112;-57,556;23,294;6,003;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
30.08.2025 11:15:00;0,000;-5,580;0,120;-5,580;29,375;-57,370;22,886;5,590;0,060;-8,760;0,120;-8,760;0,000;-8,760;0,060;-8,640;0,060;-8,580;0,060;-8,580
30.08.2025 11:30:00;0,000;-5,640;0,120;-5,640;31,360;-60,814;24,367;2,310;0,060;-8,820;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,640;0,060;-8,640
30.08.2025 11:45:00;0,000;-5,580;0,120;-5,580;68,911;-57,865;56,410;5,963;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
30.08.2025 12:00:00;0,000;-5,640;0,120;-5,640;52,427;-57,040;42,782;6,957;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
30.08.2025 12:15:00;0,000;-5,640;0,120;-5,640;31,407;-60,569;24,350;2,559;0,120;-8,880;0,060;-8,820;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
30.08.2025 12:30:00;0,000;-5,640;0,120;-5,640;31,500;-60,685;24,464;2,283;0,060;-8,880;0,120;-8,820;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
30.08.2025 12:45:00;0,000;-5,580;0,120;-5,580;26,432;-58,941;21,491;3,231;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,120;-8,520
30.08.2025 13:00:00;0,000;-5,640;0,120;-5,640;63,350;-57,431;49,279;6,659;0,120;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
30.08.2025 13:15:00;0,000;-5,640;0,120;-5,640;34,785;-56,936;27,435;7,312;0,120;-8,820;0,120;-8,820;0,180;-8,640;0,060;-8,700;0,060;-8,580;0,120;-8,580
30.08.2025 13:30:00;0,000;-5,580;0,120;-5,580;28,156;-57,701;21,966;6,308;0,060;-8,820;0,180;-8,760;0,120;-8,760;0,060;-8,700;0,060;-8,640;0,060;-8,640
30.08.2025 13:45:00;0,000;-5,640;0,120;-5,640;37,107;-60,153;36,134;2,515;0,060;-8,880;0,180;-8,820;0,120;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
30.08.2025 14:00:00;0,000;-5,640;0,120;-5,640;31,418;-60,745;24,397;2,667;0,060;-8,940;0,180;-8,880;0,120;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,760
30.08.2025 14:15:00;0,000;-5,700;0,120;-5,700;26,296;-62,390;20,108;1,159;0,060;-9,000;0,180;-8,940;0,120;-8,940;0,060;-8,820;0,060;-8,820;0,060;-8,820
30.08.2025 14:30:00;0,000;-5,640;0,120;-5,640;52,097;-61,206;42,073;2,261;0,060;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,760;0,060;-8,760
30.08.2025 14:45:00;0,000;-5,700;0,120;-5,700;28,074;-61,294;21,638;2,238;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,060;-8,820;0,060;-8,820
30.08.2025 15:00:00;0,000;-5,640;0,120;-5,640;50,314;-59,482;40,809;5,465;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
30.08.2025 15:15:00;0,000;-5,700;0,120;-5,700;26,751;-59,623;20,640;3,202;0,060;-8,940;0,060;-8,940;0,000;-8,940;0,060;-8,820;0,060;-8,760;0,060;-8,760
30.08.2025 15:30:00;0,000;-5,640;0,120;-5,640;48,932;-61,548;39,570;2,071;0,060;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,760;0,060;-8,760
30.08.2025 15:45:00;0,000;-5,640;0,120;-5,640;49,539;-62,208;40,005;1,490;0,060;-8,880;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,700
30.08.2025 16:00:00;0,000;-5,700;0,120;-5,700;51,423;-59,155;41,610;5,028;0,060;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,760;0,060;-8,760
30.08.2025 16:15:00;0,000;-5,580;0,120;-5,640;207,309;-62,550;40,582;1,714;0,120;-8,820;0,120;-8,760;0,000;-8,760;153,780;-11,940;0,060;-8,640;0,060;-8,640
30.08.2025 16:30:00;0,000;-5,580;0,120;-5,580;85,621;-59,735;22,627;3,519;0,120;-8,820;0,120;-8,820;0,000;-8,760;57,360;-10,560;0,060;-8,640;0,060;-8,640
30.08.2025 16:45:00;0,000;-5,580;0,120;-5,580;45,888;-61,883;36,698;1,336;0,060;-8,820;0,120;-8,820;0,000;-8,760;0,060;-8,640;0,060;-8,640;0,060;-8,640
30.08.2025 17:00:00;0,000;-5,640;0,120;-5,640;67,278;-59,449;53,771;4,700;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
30.08.2025 17:15:00;0,000;-5,640;0,120;-5,640;48,244;-59,218;50,504;8,934;0,120;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
30.08.2025 17:30:00;0,000;-5,640;0,120;-5,640;29,727;-62,294;23,087;1,469;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
30.08.2025 17:45:00;0,000;-5,640;0,120;-5,640;28,227;-60,152;21,681;3,742;0,120;-8,880;0,120;-8,880;0,000;-8,880;0,060;-8,760;0,060;-8,700;0,060;-8,700
30.08.2025 18:00:00;0,000;-5,640;0,120;-5,640;69,522;-58,815;73,723;4,682;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,700;0,060;-8,700;0,060;-8,700
30.08.2025 18:15:00;0,000;-5,640;0,120;-5,640;31,640;-62,641;24,630;1,234;0,060;-8,880;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,700;0,060;-8,700
30.08.2025 18:30:00;0,000;-5,640;0,120;-5,700;35,329;-62,928;27,949;1,039;0,060;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,760;0,060;-8,760
30.08.2025 18:45:00;0,000;-5,700;0,120;-5,700;30,372;-61,885;22,616;1,772;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,760;0,060;-8,760
30.08.2025 19:00:00;0,000;-5,700;0,120;-5,700;24,943;-63,348;18,911;0,745;0,060;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,760;0,060;-8,760;0,060;-8,760
30.08.2025 19:15:00;0,000;-5,760;0,120;-5,760;23,251;-63,361;17,744;1,400;0,120;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,940;0,060;-8,880;0,060;-8,880
30.08.2025 19:30:00;0,000;-5,760;0,120;-5,760;25,898;-61,889;19,766;2,133;0,060;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,880;0,060;-8,880;0,060;-8,880
30.08.2025 19:45:00;0,000;-5,760;0,120;-5,760;25,090;-63,875;19,018;1,048;0,120;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,940;0,060;-8,880;0,060;-8,880
30.08.2025 20:00:00;0,000;-5,760;0,120;-5,760;51,015;-63,759;41,195;1,115;0,120;-9,120;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,060;-8,880;0,060;-8,940
30.08.2025 20:15:00;0,000;-5,820;0,120;-5,820;22,947;-62,029;18,460;3,016;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,060;-8,940;0,060;-8,940
30.08.2025 20:30:00;0,000;-5,820;0,120;-5,820;55,383;-64,248;44,971;-0,311;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-8,940;0,060;-8,940;0,060;-8,940
30.08.2025 20:45:00;0,000;-5,820;0,120;-5,820;47,483;-64,111;38,030;0,927;0,060;-9,120;0,060;-9,120;0,000;-9,060;0,060;-8,940;0,060;-8,940;0,060;-8,940
30.08.2025 21:00:00;0,000;-5,820;0,120;-5,820;43,120;-64,375;18,949;-1,012;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-8,940;0,060;-8,940;0,060;-8,940
30.08.2025 21:15:00;0,000;-5,760;0,120;-5,760;63,384;-58,900;53,672;4,932;0,060;-9,060;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,060;-8,880;0,060;-8,940
30.08.2025 21:30:00;0,000;-5,820;0,120;-5,820;20,838;-63,516;15,235;2,322;0,060;-9,180;0,120;-9,120;0,000;-9,120;0,060;-9,000;0,060;-8,940;0,060;-9,000
30.08.2025 21:45:00;0,000;-5,760;0,120;-5,760;19,463;-60,631;14,312;3,774;0,060;-9,060;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,060;-8,880;0,060;-8,940
30.08.2025 22:00:00;0,000;-5,760;0,120;-5,760;49,114;-62,353;39,650;0,363;0,060;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,940;0,060;-8,880;0,060;-8,880
30.08.2025 22:15:00;0,000;-5,760;0,120;-5,760;21,710;-61,126;16,291;3,077;0,060;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,880;0,060;-8,880;0,060;-8,880
30.08.2025 22:30:00;0,000;-5,760;0,120;-5,760;14,802;-63,911;10,202;-0,428;0,120;-9,120;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,060;-8,880;0,060;-8,940
30.08.2025 22:45:00;0,000;-5,760;0,120;-5,820;17,360;-61,361;12,498;2,235;0,060;-9,120;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,060;-8,940;0,060;-8,940
30.08.2025 23:00:00;0,000;-5,760;0,120;-5,760;38,173;-62,711;30,060;0,897;0,120;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,940;0,060;-8,880;0,060;-8,940
30.08.2025 23:15:00;0,000;-5,760;0,120;-5,760;11,608;-59,723;7,549;3,791;0,060;-9,120;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,060;-8,880;0,060;-8,940
30.08.2025 23:30:00;0,000;-5,760;0,120;-5,820;12,422;-59,979;7,782;3,525;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-8,940;0,060;-8,940;0,060;-8,940
30.08.2025 23:45:00;0,000;-5,820;0,120;-5,820;9,018;-64,978;5,272;-0,686;0,120;-9,120;0,120;-9,120;0,000;-9,060;0,060;-8,940;0,060;-8,880;0,060;-8,940
31.08.2025 0:00:00;0,000;-5,760;0,120;-5,760;7,883;-65,215;4,321;-1,092;0,120;-9,120;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,060;-8,940;0,060;-8,940
31.08.2025 0:15:00;0,000;-5,760;0,120;-5,820;11,876;-64,535;7,746;-0,415;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,060;-8,940;0,060;-8,940
31.08.2025 0:30:00;0,000;-5,820;0,120;-5,820;8,170;-63,499;4,591;0,587;0,060;-9,180;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,060;-8,940;0,060;-9,000
31.08.2025 0:45:00;0,000;-5,820;0,120;-5,820;10,032;-60,442;6,118;3,396;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,060;-8,940;0,060;-9,000
31.08.2025 1:00:00;0,000;-5,820;0,120;-5,820;6,263;-64,540;2,939;-0,153;0,060;-9,180;0,120;-9,120;0,000;-9,120;0,060;-9,000;0,060;-9,000;0,060;-9,000
31.08.2025 1:15:00;0,000;-5,820;0,120;-5,820;5,515;-65,698;2,325;-1,110;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,000;-8,940;0,060;-9,000
31.08.2025 1:30:00;0,000;-5,820;0,120;-5,820;7,429;-64,261;3,889;0,200;0,060;-9,120;0,120;-9,120;0,000;-9,120;0,060;-9,000;0,060;-8,940;0,060;-9,000
31.08.2025 1:45:00;0,000;-5,820;0,120;-5,820;7,323;-62,835;3,815;1,484;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,060;-8,940;0,060;-8,940
31.08.2025 2:00:00;0,000;-5,820;0,120;-5,820;7,791;-62,774;4,262;1,647;0,120;-9,180;0,120;-9,180;0,000;-9,120;0,060;-9,000;0,060;-9,000;0,060;-9,000
31.08.2025 2:15:00;0,000;-5,820;0,120;-5,880;5,618;-66,064;2,337;-1,211;0,060;-9,180;0,120;-9,180;0,000;-9,120;0,060;-9,060;0,060;-9,000;0,060;-9,000
31.08.2025 2:30:00;0,000;-5,880;0,120;-5,880;8,136;-64,129;4,509;0,463;0,060;-9,240;0,120;-9,180;0,000;-9,180;0,060;-9,060;0,060;-9,060;0,060;-9,060
31.08.2025 2:45:00;0,000;-5,820;0,120;-5,880;8,876;-61,296;5,147;2,826;0,060;-9,180;0,120;-9,180;0,000;-9,120;0,060;-9,060;0,060;-9,000;0,060;-9,000
31.08.2025 3:00:00;0,000;-5,820;0,120;-5,820;6,400;-65,110;3,025;-0,618;0,120;-9,180;0,120;-9,180;0,000;-9,120;0,060;-9,000;0,060;-9,000;0,060;-9,000
31.08.2025 3:15:00;0,000;-5,820;0,120;-5,820;7,430;-62,778;3,906;1,506;0,120;-9,180;0,120;-9,180;0,000;-9,120;0,060;-9,000;0,060;-9,000;0,060;-9,000
31.08.2025 3:30:00;0,000;-5,820;0,120;-5,820;7,484;-62,486;3,939;1,745;0,120;-9,180;0,120;-9,120;0,000;-9,120;0,060;-9,000;0,060;-8,940;0,060;-9,000
31.08.2025 3:45:00;0,000;-5,820;0,120;-5,820;6,185;-65,919;2,877;-1,219;0,060;-9,180;0,120;-9,180;0,000;-9,120;0,060;-9,060;0,060;-9,000;0,060;-9,000
31.08.2025 4:00:00;0,000;-5,820;0,120;-5,820;9,833;-61,003;6,030;3,295;0,060;-9,180;0,120;-9,180;0,000;-9,120;0,060;-9,000;0,060;-9,000;0,060;-9,000
31.08.2025 4:15:00;0,000;-5,820;0,120;-5,820;14,050;-65,002;9,597;-0,639;0,120;-9,180;0,060;-9,120;0,000;-9,120;0,060;-9,000;0,000;-8,940;0,060;-9,000
31.08.2025 4:30:00;0,000;-5,820;0,120;-5,820;33,120;-59,078;25,905;4,615;0,120;-9,120;0,120;-9,120;0,000;-9,120;0,060;-9,000;0,060;-8,940;0,060;-9,000
31.08.2025 4:45:00;0,000;-5,820;0,120;-5,820;47,219;-60,422;39,121;3,981;0,060;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,060;-8,940;0,060;-8,940
31.08.2025 5:00:00;0,000;-5,760;0,120;-5,820;53,098;-60,075;42,903;4,209;0,120;-9,120;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,000;-8,880;0,060;-8,940
31.08.2025 5:15:00;0,000;-5,760;0,120;-5,820;44,422;-61,989;35,532;2,219;0,120;-9,120;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,060;-8,940;0,060;-8,940
31.08.2025 5:30:00;0,000;-5,760;0,120;-5,820;20,808;-62,881;15,614;1,647;0,060;-9,120;0,120;-9,060;0,000;-9,060;0,060;-8,940;0,060;-8,940;0,060;-8,940
31.08.2025 5:45:00;0,000;-5,820;0,120;-5,820;66,897;-63,264;37,820;1,901;0,120;-9,120;0,120;-9,120;0,000;-9,060;0,060;-9,000;0,060;-8,940;0,060;-8,940
31.08.2025 6:00:00;0,000;-5,760;0,120;-5,760;54,754;-59,902;54,843;4,549;0,060;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,940;0,060;-8,880;0,060;-8,880
31.08.2025 6:15:00;83,340;-9,240;0,120;-5,760;133,202;-64,106;40,393;2,330;0,060;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,880;0,060;-8,880;0,060;-8,880
31.08.2025 6:30:00;50,700;-7,560;0,120;-5,760;187,601;-61,024;23,110;4,348;0,120;-9,060;0,120;-9,000;0,000;-9,000;0,060;-8,880;106,860;-11,340;0,060;-8,880
31.08.2025 6:45:00;0,000;-5,700;0,120;-5,760;83,527;-60,213;18,898;4,372;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;35,100;-10,860;0,060;-8,880
31.08.2025 7:00:00;0,000;-5,700;0,120;-5,760;25,252;-61,643;19,374;2,323;0,120;-9,060;0,060;-9,000;0,000;-8,940;0,060;-8,880;0,000;-8,820;0,060;-8,880
31.08.2025 7:15:00;0,000;-5,700;0,120;-5,760;27,284;-59,699;21,416;3,231;0,060;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,000;-8,820;0,060;-8,880
31.08.2025 7:30:00;0,000;-5,700;0,120;-5,700;31,133;-58,145;24,290;5,429;0,120;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,820
31.08.2025 7:45:00;0,000;-5,760;0,120;-5,760;27,587;-63,089;21,218;1,370;0,060;-9,060;0,120;-9,060;0,000;-9,000;0,060;-8,880;0,000;-8,820;0,060;-8,880
31.08.2025 8:00:00;0,000;-5,700;0,120;-5,700;24,718;-62,895;18,918;1,389;0,060;-9,000;0,060;-9,000;0,000;-8,940;0,060;-8,880;0,000;-8,820;0,060;-8,820
31.08.2025 8:15:00;0,000;-5,700;0,120;-5,700;26,756;-60,486;20,629;3,738;0,060;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,000;-8,760;0,060;-8,820
31.08.2025 8:30:00;0,000;-5,700;0,120;-5,700;159,009;-62,350;34,468;1,659;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,000;-8,820;120,420;-11,100
31.08.2025 8:45:00;0,000;-5,700;0,120;-5,760;47,648;-59,570;46,716;9,484;0,060;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,000;-8,820;0,060;-8,820
31.08.2025 9:00:00;0,000;-5,700;0,120;-5,700;49,187;-59,177;39,732;4,845;0,120;-9,000;0,060;-8,940;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,760
31.08.2025 9:15:00;0,000;-5,700;0,120;-5,700;33,046;-60,512;42,210;2,850;0,060;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,760
31.08.2025 9:30:00;0,000;-5,700;0,120;-5,700;29,302;-62,975;22,774;1,153;0,060;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,760
31.08.2025 9:45:00;0,000;-5,700;0,120;-5,700;53,283;-59,814;43,152;4,752;0,060;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,000;-8,760;0,060;-8,760
31.08.2025 10:00:00;0,000;-5,700;0,120;-5,700;50,353;-62,207;57,943;1,544;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,120;-8,700
31.08.2025 10:15:00;0,000;-5,700;0,120;-5,700;62,945;-62,443;35,627;2,154;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,000;-8,760;0,060;-8,760
31.08.2025 10:30:00;0,000;-5,700;0,120;-5,700;51,460;-59,143;58,220;6,213;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,000;-8,760;0,060;-8,760
31.08.2025 10:45:00;0,000;-5,700;0,120;-5,700;68,503;-61,696;56,229;2,369;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,000;-8,760;0,120;-8,640
31.08.2025 11:00:00;0,000;-5,700;0,120;-5,700;35,329;-57,268;43,832;7,377;0,120;-8,940;0,120;-8,940;0,000;-8,880;0,060;-8,820;0,060;-8,700;0,060;-8,760
31.08.2025 11:15:00;0,000;-5,640;0,120;-5,640;70,534;-61,012;58,143;2,366;0,060;-8,940;0,120;-8,880;0,000;-8,820;0,060;-8,760;0,060;-8,640;0,060;-8,700
31.08.2025 11:30:00;0,000;-5,700;0,120;-5,700;59,540;-58,284;45,241;9,564;0,060;-9,000;0,120;-8,940;0,000;-8,940;0,060;-8,820;0,000;-8,760;0,060;-8,820
31.08.2025 11:45:00;0,000;-5,700;0,120;-5,700;70,265;-60,513;57,538;8,234;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,000;-8,820;0,120;-8,760
31.08.2025 12:00:00;0,000;-5,700;0,120;-5,700;37,101;-60,133;31,297;3,814;0,120;-9,000;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,000;-8,820;0,060;-8,820
31.08.2025 12:15:00;0,000;-5,760;0,120;-5,760;36,197;-61,138;28,701;6,395;0,120;-9,060;0,120;-9,000;0,000;-8,940;0,060;-8,880;0,000;-8,820;0,060;-8,820
31.08.2025 12:30:00;0,000;-5,700;0,120;-5,700;57,759;-58,010;46,989;7,564;0,060;-9,000;0,180;-8,940;0,180;-8,820;0,060;-8,820;0,000;-8,760;0,060;-8,820
31.08.2025 12:45:00;0,000;-5,700;0,120;-5,700;32,944;-59,871;25,617;3,003;0,120;-9,000;0,180;-8,940;0,120;-8,940;0,060;-8,820;0,120;-8,640;0,180;-8,700
31.08.2025 13:00:00;0,000;-5,700;0,120;-5,700;61,710;-57,284;49,043;7,129;0,180;-8,880;0,180;-8,940;0,120;-8,940;0,060;-8,820;0,120;-8,760;0,180;-8,700
31.08.2025 13:15:00;0,000;-5,700;0,120;-5,700;46,379;-58,158;40,887;9,410;0,120;-9,000;0,180;-8,940;0,120;-8,940;0,060;-8,880;0,120;-8,700;0,180;-8,700
31.08.2025 13:30:00;0,000;-5,760;0,120;-5,760;39,613;-58,459;31,317;7,740;0,180;-8,940;0,180;-9,000;0,120;-9,000;0,060;-8,880;0,120;-8,760;0,120;-8,820
31.08.2025 13:45:00;0,000;-5,760;0,120;-5,760;54,159;-61,730;60,539;2,649;0,060;-9,060;0,180;-9,000;0,120;-9,000;0,060;-8,880;0,120;-8,820;0,120;-8,820
31.08.2025 14:00:00;0,000;-5,760;0,120;-5,760;36,735;-61,955;28,712;2,762;0,180;-8,940;0,180;-9,000;0,120;-9,000;0,060;-8,880;0,120;-8,760;0,120;-8,820
31.08.2025 14:15:00;0,000;-5,760;0,120;-5,760;35,855;-61,733;27,961;2,685;0,060;-9,060;0,180;-9,000;0,120;-9,000;0,060;-8,880;0,120;-8,760;0,180;-8,820
31.08.2025 14:30:00;0,000;-5,700;0,120;-5,700;35,299;-61,803;27,548;2,377;0,120;-9,000;0,180;-9,000;0,120;-9,000;0,060;-8,880;0,120;-8,700;0,180;-8,700
31.08.2025 14:45:00;0,000;-5,700;0,120;-5,700;168,244;-58,731;30,401;7,101;0,120;-8,940;0,120;-8,940;0,120;-8,940;0,060;-8,820;128,520;-14,460;0,120;-8,760
